IRN,ZF no.,Square,Genus,,Species,Sub-species,Notes on slides,Era,Grade,No. of individuals,No. positioned individuals,Observations Marina,Buckley Slide/SL,Museum no.,Residue IRN,Cruise name,Cruise station no.,Collection date,Observations,Collect info,tow,Sea Depth NOAA (m),Sea Depth (m),Sea Depth (fms),Sea Depth (feet),Sample depth (cm),sample_depth_min,sample_depth_max,Lat degrees,Lat minutes,Lat seconds,Lat N/S,Long degrees,Long minutes,Long seconds,Long W/E,Lat decimal,Long decimal,Ocean/Sea
5465579,6579,,Orbulina ,,universa,,,,,10,9,,629,,17240,F.N.Z.R.A.,N.Z.1.0.A.294,07/06/56,,,,-3021,2268,1240,,,,,28,53,0,S,170,0,0,E,-28.88333,170,"Pacific ocean, Tasman sea"
5465580,6580,,Orbulina ,,universa,,,,,6,6,,657,,17229,HMNZS Lachlan,N.Z.1.0.A.181,16/05/55,"Slide: Long 178 50 E, sea depth 1070 fms",,,-2464,1920,1070,,,,,33,53,0,S,173,50,0,E,-33.88333,173.83333,"Pacific ocean, Tasman sea"
5465581,6581,,Orbulina ,,universa,,Biorbulina,,,10,8,,680,,17031,RNZFA Tui,N.Z.1.0.A.315,19/08/56,,,,-1137,1148,628,,,,,39,46,0,S,167,45,0,E,-39.76667,167.75,"Pacific ocean, Tasman sea"
5465582,6582,,Orbulina ,,universa,,,,,5,5,,691,,17262,HMNZS Pukaki,N.Z.1.0.B.32,01/01/57,,,,-746,768,420,,,,,53,38,0,S,169,52,0,E,-53.63333,169.86667,Pacific ocean
5465583,6583,,Orbulina ,,sp,,?,,,1,0,,772,M.7059,36704,HMS Penguin,723,20/09/1897,Slide: Long 145 41 3 W,,,-3952,4071,2226,,,,,13,10,18,S,175,41,18,W,-13.17167,-175.68833,Pacific ocean
5465584,6584,,Orbulina ,,universa,,Biorbulina,Pleistocene Gunz,,5,0,,946,"1965,O39",17359,RV Vema,V 15-164,03/05/59,,Sample depth: 5-8?,,-4123,3380,1848,,05-Jun,5,6,9,45,0,S,34,24,0,W,-9.75,-34.4,Atlantic ocean near Brazil
5465585,6585,,Orbulina ,,universa,,,,,2,2,tow,1042,"1967,O367",18269,Zapiola,,Sep-63,"Slide: Lat 21 11  S, but it's land!",Surface plankton tow,1,-3537,,,,,,,28,11,0,S,43,34,0,W,-28.18333,-43.56667,Atlantic ocean
5465587,6587,,Orbulina ,,universa,,,,,3,3,tow,1069,,18718,Anton Bruun (A.B.) cruise 2,137,10/07/63,,"Plankton tow, Be net",1,-4968,0-125,,,,,,14,50,0,S,79,56,0,E,-14.83333,79.93333,Indian ocean
5465588,6588,,Orbulina ,,universa,,,,,1,0,tow,1091,,18720,Anton Bruun (A.B.) cruise 2,St. 144 ; no. 834,17/07/63,,Plankton tow,1,-4379,500-1000,,,,,,4,18,0,N,80,8,0,E,4.3,80.13333,Indian ocean
5465589,6589,,Orbulina ,,universa,,,,,5,5,tow,1098,,18719,Anton Bruun (A.B.) cruise 2,"Stn 139, no. 796",12/07/63,,Plankton tow,1,-5228,0-250,,,,,,8,37,0,S,79,34,0,E,-8.61667,79.56667,Indian ocean
5465590,6590,,G.,,"aequilateralis, eggeri, sacculifera",,,,,14,0,tow,1110,,,J.I.O.E. Meteor,202,18/02/65,,Plankton tow,1,-2809,0-200,,,,,,13,35,48,N,70,50,0,E,13.59667,70.83333,Indian ocean
,6590,,Orbulina ,,universa,,,,,6,6,tow,1110,,,J.I.O.E. Meteor,202,18/02/65,,Plankton tow,1,-2809,0-200,,,,,,13,35,48,N,70,50,0,E,13.59667,70.83333,Indian ocean
5465591,6591,,Orbulina ,,universa,,,Zone N21,,15,12,,1162,"1968,O242",18483,RV Argo,Dodo 117 P,18/06/64,Slide: Long 6 4  E,Piston core,,-3407,3398,1858,,99-102,99,102,18,21,0,S,62,4,0,E,-18.35,62.06667,Indian ocean
5465592,6592,,Orbulina ,,sp,,,Zone N18 base,,5,4,,1243,"1968,O384",18532,RV Spencer F. Baird,CAP 38 BP,02/02/53,,,,-3735,3400,1859,,789-791,789,791,14,16,0,S,119,11,0,W,-14.26667,-119.18333,Pacific ocean
5465593,6593,,Orbulina ,,universa,,,,,8,7,tow,1388,"1968,O445",18594,Oceanographer,15B & 15U,17/08/67,,,1,-2506,50,27,,,,,16,38,0,S,113,3,0,E,-16.63333,113.05,Indian ocean
5465594,6594,,Orbulina ,,universa,,,,,7,6,tow,1395,"1968,O446",18595,Oceanographer,16,17/08/67,,,1,-1590,50,27,,,,,18,23,0,S,113,22,0,E,-18.38333,113.36667,Indian ocean
5465595,6595,,Orbulina ,,universa,,,Zone Lower N19,,7,6,,1469,"1968,O380",18529,RV Spencer F. Baird,CAP 38 BP,02/02/53,,,,-3735,3400,1859,,544-546,544,546,14,16,0,S,119,11,0,W,-14.26667,-119.18333,Pacific ocean
5465596,6596,,Orbulina ,,universa,,,,,4,4,tow,1553,"1968,O463",18612,Oceanographer,16-Aug,18/08/67,,,1,-1590,50,27,,,,,18,23,0,S,113,23,0,E,-18.38333,113.38333,Indian ocean
5465597,6597,,Orbulina ,,universa,,,,,9,9,,1618,"1971,O87",,,Core 68,,,,,-1500,1498,819,,Top Section,0,0,35,41,0,N,4,5,0,W,35.68333,-4.08333,Mediterranean sea
5465598,6598,,Orbulina ,,universa,,,,,5,5,,1625,"1971,O87",,,Core 68,,,,,-1500,1498,819,,40,40,40,35,41,0,N,4,5,0,W,35.68333,-4.08333,Mediterranean sea
5465599,6599,,Orbulina ,,universa,,,,,10,8,,1638,"1971,O87",,,Core 68,,,,,-1500,1498,819,,80,80,80,35,41,0,N,4,5,0,W,35.68333,-4.08333,Mediterranean sea
5465600,6600,,Orbulina ,,universa,,,,,4,2,,1648,"1971,O87",,,Core 68,,,,,-1500,1498,819,,160,160,160,35,41,0,N,4,5,0,W,35.68333,-4.08333,Mediterranean sea
5465601,6601,,Orbulina ,,universa,,,,,4,3,,1655,"1971,O87",,,Core 68,,,,,-1500,1498,819,,340,340,340,35,41,0,N,4,5,0,W,35.68333,-4.08333,Mediterranean sea
5465602,6602,,Orbulina ,,universa,,Biorbulina,,,3,1,,1662,"1971,O87",,,Core 68,,,,,-1500,1498,819,,400,400,400,35,41,0,N,4,5,0,W,35.68333,-4.08333,Mediterranean sea
5465604,6604,,Pulleniatina ,,obliquiloculata,,showing shell structure ; presented by Dr. Parker 1963,,,1,hard to define a position€,,58,,16370,RV Spencer F. Baird,DWBG 134,14/02/58,,,,-3296,3230,1766,,0-3,0,3,11,42,0,S,109,43,0,W,-11.7,-109.71667,Pacific ocean
5465605,6605,,Pulleniatina ,,obliquiloculata,,,,,6,,,81,,16654,RV Spencer F. Baird,DWBG 137,15/02/58,,,,-2712,2770,1515,,05-Sep,5,9,9,53,0,S,110,41,0,W,-9.88333,-110.68333,Pacific ocean
5465606,6606,,Pulleniatina ,,obliquiloculata,,,,,6,,,106,,16642,RV Horizon,Cap HG 40,02/02/53,,,,-3641,3550,1941,,01-Apr,1,4,15,13,6,S,117,30,24,W,-15.21833,-117.50667,Pacific ocean
5465607,6607,,Pulleniatina ,,obliquiloculata,,,,,4,,,118,M.408,34991,HMS Challenger,338,21/03/1876,,,,-3740,3639,1990,,,,,21,15,0,S,14,2,0,W,-21.25,-14.03333,Atlantic ocean
5465608,6608,*,Pulleniatina ,,obliquiloculata,,,,,10,,,146,,16640,RV Horizon,Cap HG 37,31/01/53,,,,-3456,3850,2105,,04-Aug,4,8,13,5,30,S,124,16,48,W,-13.09167,-124.28,Pacific ocean
5465609,6609,,Pulleniatina ,,obliquiloculata,,,,,8,,,158,,16641,RV Horizon,Cap HG 38,01/02/53,,,,-3617,3590,1963,,04-Aug,4,8,14,16,24,S,120,40,48,W,-14.27333,-120.68,Pacific ocean
5465610,6610,,Pulleniatina ,,obliquiloculata,,,,,11,,,178,,16645,RV Spencer F. Baird,DWBG 11,31/10/57,,,,-3415,4155,2272,,07-Oct,7,10,5,26,0,N,131,19,0,W,5.43333,-131.31667,Pacific ocean
5465611,6611,,Pulleniatina ,,obliquiloculata,,,,,4,,,234,,16650,RV Spencer F. Baird,DWBG 114,23/01/58,,,,-3157,3090,1690,,08-Dec,8,12,18,20,0,S,79,20,30,W,-18.33333,-79.34167,Pacific ocean
5465612,6612,,Pulleniatina ,,obliquiloculata,,,,,8,,,282,,16653,RV Spencer F. Baird,DWBG 130,11/02/58,,Gravity corer,,-3034,3120,1706,,Dec-15,12,15,14,44,0,S,112,6,0,W,-14.73333,-112.1,Pacific ocean
5465613,6613,,Pulleniatina ,,obliquiloculata,,,,,6,,,304,,16657,RV Argo,MSN 53 G,05/12/60,,,,-2810,3658,2000,,04-Sep,4,9,16,25,0,S,66,2,0,E,-16.41667,66.03333,Indian ocean
5465614,6614,,Pulleniatina ,,obliquiloculata,,,,+250 mu,8,,,352,96626 (A52),30724,HEMS Mabahiss,167,25/04/34,,,,-4346,4042,2210,,4-5.5,4,5.5,7,11,36,N,63,2,33,E,7.19333,63.0425,Indian ocean
5465615,6615,,Pulleniatina ,,obliquiloculata,,,,,10,,,366,M.3787,34671,HMS Egeria ,,31/10/1887,,,,-2708,2869,1569,,,,,19,34,0,S,64,38,0,E,-19.56667,64.63333,Indian ocean
5465616,6616,,Pulleniatina ,,obliquiloculata,,,,,11,,,389,M.7525.A,37190,HMS Sealark,,31/07/05,,,,-3322,3919,2143,,,,,12,7,0,S,64,7,30,E,-12.11667,64.125,Indian ocean
5465617,6617,,Pulleniatina ,,obliquiloculata,,,,,7,,,419,M.4292,35238,HMS Egeria,,01/04/1894,,,,-2658,2749,1503,,,,,7,5,0,N,73,48,15,E,7.08333,73.80417,Indian ocean near coast
5465618,6618,,Pulleniatina ,,obliquiloculata,,,,,13,,,439,M.7488,37149,HMS Sealark,186,12/11/05,"Slide: 02/11/1905, Lat 2 41 1 S",,,-3594,3475,1900,,,,,2,42,6,S,67,23,0,E,-2.70167,67.38333,Indian ocean
5465619,6619,,Pulleniatina ,,obliquiloculata,,,,+250 mu,14,,,461,M.7487,37148,HMS Sealark,181,09/11/05,,,,-3507,3758,2055,,,,,7,35,30,S,61,29,0,E,-7.59167,61.48333,Indian ocean
5465620,6620,,Pulleniatina ,,obliquiloculata,,,,+250 mu,11,,,487,M.7469,37130,HMS Sealark,52,29/07/05,,,,-3694,4082,2232,,,,,8,25,0,S,65,38,0,E,-8.41667,65.63333,Indian ocean
5465621,6621,,Pulleniatina ,,obliquiloculata,,,,+250 mu,5,,,495,M.3791,34676,Egeria XX,,12/11/1887,,,,-4646,4510,2466,,,,,23,14,5,S,56,18,15,E,-23.23472,56.30417,Indian ocean
5465622,6622,,Pulleniatina ,,obliquiloculata,,,,+250 mu,18,,,527,M.5248,36057,HMS Penguin,12,17/04/1891,,,,-3829,3758,2055,,,,,24,53,30,S,110,23,30,E,-24.89167,110.39167,Indian ocean near coast
5465623,6623,,Pulleniatina ,,obliquiloculata,,,,+250 mu,13,,,546,M.5246,36053,HMS Penguin,9,16/04/1891,,,,-3350,3676,2010,,,,,26,56,12,S,111,10,54,E,-26.93667,111.18167,Indian ocean near coast
5465624,6624,,Pulleniatina ,,obliquiloculata,,,,,3,,,565,M.5241,36043,HMS Penguin,5,16/04/1891,,,,-1206,1443,789,,,,,28,0,30,S,112,27,30,E,-28.00833,112.45833,Indian ocean near coast
5465625,6625,,Pulleniatina ,,obliquiloculata,,,,,10,,,583,M.4944,35818,HMIMS Investigator,15,22/11/06,,,,-2680,2140,1170,,,,,20,36,32,N,68,50,25,E,20.44222,68.84028,Indian ocean/Arabian sea
5465626,6626,,Pulleniatina ,,obliquiloculata,,,,,12,,,623,,17240,F.N.Z.R.A.,N.Z.1.0.A.294,07/06/56,,,,-3021,2268,1240,,,,,28,53,0,S,170,0,0,E,-28.88333,170,"Pacific ocean, Tasman sea"
5465627,6627,,Pulleniatina ,,obliquiloculata,,,,,11,,,669,,17229,HMNZS Lachlan,N.Z.1.0.A.181,16/05/55,Slide: Long 178 50 E,,,-2464,1920,1050,,,,,33,53,0,S,173,50,0,E,-33.88333,173.83333,"Pacific ocean, Tasman sea"
5465628,6628,*,Pulleniatina ,,obliquiloculata,,,,,18,,,710,M.284,33668,HMS Challenger,220,11/03/1875,,,,-2213,2012,1100,,,,,0,42,0,S,147,0,0,E,-0.7,147,Pacific ocean
5465629,6629,,Pulleniatina ,,obliquiloculata,,,,,12,,,740,M.7037,36683,HMS Penguin,,06/09/1897,,,,-4634,4243,2320,,,,,1,12,48,N,161,50,12,W,1.21333,-161.83667,Pacific ocean
5465630,6630,,Pulleniatina ,,obliquiloculata,,,,,18,,,750,M.5840,36361,HMS Penguin,3,21/05/1896,"Slide: 21/05/1898, Long 178 52 E",,,-4844,4965,2715,,,,,10,12,53,S,178,0,52,E,-10.21472,178.01444,Pacific ocean
5465631,6631,,Pulleniatina ,,obliquiloculata,,,,,17,,,777,M.7059,36704,HMS Penguin,723,20/09/1897,Slide: Long 145 41 3 W,,,-3952,4071,2226,,,,,13,10,18,S,175,41,18,W,-13.17167,-175.68833,Pacific ocean
5465632,6632,,Pulleniatina ,,obliquiloculata,,,,,10,,,788,M.4080,34993,HMS Egeria,,26/08/1889,,,,-2519,2579,1410,,,,,15,39,0,S,179,3,45,W,-15.65,-179.0625,Pacific ocean
5465633,6633,,Pulleniatina ,,obliquiloculata,,,,,23,,,801,"1965,O37",17338,RV Vema,V 14-100,25/05/58,,Sample depth: 20-23?,,-3663,3910,2138,,22-23,22,23,3,52,0,N,65,31,0,E,3.86667,65.51667,Indian ocean
5465634,6634,,Pulleniatina ,,obliquiloculata,,,Pleistocene Gunz,,20,,,817,"1965,O40",17371,RV Vema,V 16-21,09/11/59,Sample depth: 555-558?,,,-3881,3795,2075,,55-58,55,58,17,16,30,N,48,25,0,W,17.275,-48.41667,Atlantic ocean
5465635,6635,,Pulleniatina ,,obliquiloculata,,,Pliocene,,1,,,845,"1965,O40",17371,RV Vema,V 16-21,09/11/59,,,,-3881,3795,2075,,405-408,405,408,17,16,30,N,48,25,0,W,17.275,-48.41667,Atlantic ocean
5465636,6636,,Pulleniatina ,,obliquiloculata,,,Pleistocene Gunz,,30,,,847,"1965,O41",17382,RV Vema ,V 16-23,12/11/59,,,,-4298,4886,2672,,950-3,950,953,13,15,0,N,40,40,0,W,13.25,-40.66667,Atlantic ocean
5465637,6637,,Pulleniatina ,,obliquiloculata,,,Pleistocene G-M,,11,,,879,"1965,O38",17348,RV Vema,V 12-5,26/12/56,,,,-3182,3000,1640,,205-8,205,208,21,12,0,N,45,21,0,W,21.2,-45.35,Atlantic ocean
5465638,6638,,Pulleniatina ,,obliquiloculata,,,Pleistocene Gunz,,13,,,896,"1965,O38",17348,RV Vema,V 12-5,26/12/56,,,,-3182,3000,1640,,545-8,545,548,21,12,0,N,45,21,0,W,21.2,-45.35,Atlantic ocean
5465639,6639,,Pulleniatina ,,obliquiloculata,,,Pliocene,,9,,,913,"1965,O38",17348,RV Vema,V 12-5,26/12/56,,,,-3182,3000,1640,,625-8,625,628,21,12,0,N,45,21,0,W,21.2,-45.35,Atlantic ocean
5465640,6640,,Pulleniatina ,,obliquiloculata,,,Pleistocene Gunz,,7,,,931,"1965,O39",17359,RV Vema,V 15-164,03/05/59,,Sample depth: 5-8?,,-4123,3380,1848,,05-Jun,5,6,9,45,0,S,34,24,0,W,-9.75,-34.4,Atlantic ocean near Brazil
5465641,6641,,Pulleniatina ,,obliquiloculata,,,,,6,,,972,"1965,O206",17371,RV Vema,V 16-21,09/11/59,"Residual IRN related to 1965,O40 (and not 1965,O206)",,,-3881,3795,2075,,80-82,80,82,17,16,30,N,48,25,0,W,17.275,-48.41667,Atlantic ocean
5465642,6642,,Pulleniatina ,,obliquiloculata,,,,,8,,,979,"1965,O208",17163,RV Argo,A 185-7,,,,,-2910,2470,1351,,151-152,151,152,21,7,0,N,72,51,0,W,21.11667,-72.85,Atlantic ocean near islands
5465643,6643,,Pulleniatina ,,obliquiloculata,,,,,17,,,996,"1965,O208",17163,RV Argo,A 185-7,,,,,-2910,2470,1351,,402,402,402,21,7,0,N,72,51,0,W,21.11667,-72.85,Atlantic ocean near islands
5465644,6644,,Pulleniatina ,,obliquiloculata,,,,,8,,,1021,"1965,O203",17162,RV Vema,V 3-153,,,,,-1004,970,530,,2,2,2,28,24,0,N,77,56,0,W,28.4,-77.93333,Atlantic ocean near coast
5465646,6646,,Pulleniatina ,,obliquiloculata,,,,,13,,tow,1068,,18718,Anton Bruun (A.B.) cruise 2,137,10/07/63,,"Plankton tow, Be net",1,-4968,0-125,,,,,,14,50,0,S,79,56,0,E,-14.83333,79.93333,Indian ocean
5465647,6647,*,Pulleniatina ,,obliquiloculata,,,,,1,,tow,1096,,18720,Anton Bruun (A.B.) cruise 2,St. 144 ; no. 834,17/07/63,Slide: 17/07/1967,Plankton tow,1,-4379,500-1000,,,,,,4,18,0,N,80,8,0,E,4.3,80.13333,Indian ocean near coast
5465648,6648,,Pulleniatina ,,obliquiloculata,,,,,4,,tow,1100,,18719,Anton Bruun (A.B.) cruise 2,"Stn 139, no. 796",12/07/63,,Plankton tow,1,-5228,0-250,,,,,,8,37,0,S,79,34,0,E,-8.61667,79.56667,Indian ocean
5465649,6649,,Pulleniatina ,,obliquiloculata,,,,,11,,tow,1148,,18580,Oceanographer,B.P. 2U,30/06/67,Residue OBD: Sta 2B,,1,-2236,50,27,,,,,12,19,0,N,73,13,0,E,12.31667,73.21667,Indian ocean
5465650,6650,,Pulleniatina ,,obliquiloculata,,,,,13,,,1154,M.7632,37299,HMS Serpent ?,,30/01/1868,,,,-3261,3456,1890,,,,,18,38,0,N,69,10,0,E,18.63333,69.16667,Indian ocean
5465651,6651,,Pulleniatina ,,obliquiloculata,,,,,3,,tow,1379,"1968,O443",18592,Oceanographer,13B & 13U,12/08/67,,,1,-1335,50,27,,,,,7,44,0,S,115,37,0,E,-7.73333,115.61667,Java sea
5465652,6652,,Pulleniatina ,,obliquiloculata,,,,,8,,tow,1389,"1968,O445",18594,Oceanographer,15B & 15U,17/08/67,,,1,-2506,50,27,,,,,16,38,0,S,113,3,0,E,-16.63333,113.05,Indian ocean
5465653,6653,,Pulleniatina ,,obliquiloculata,,P23 ; W. & J. ; Plastogamy(?),,,1,,,,,,Albatross 1947-1948,Core 241 01(?) No.3,17/07/48,No info on the OBD ,,,-4809,,,,9.5-10,9.5,10,1,10,0,N,9,50,0,W,1.16667,-9.83333,Atlantic ocean
5465654,6654,,Globigerinella,,aequilateralis/siphonifera,,"See Parker 1962 Micropal. Vol 8 No. 2 Pl.2 Fig 27,28",,,2,0,none of the slides had most of the specimens in the same position€,74,,16649,RV Spencer F. Baird,DWBG 74,11/12/57,,,,-3141,3220,1761,,03-Jul,3,6,43,43,0,S,107,36,0,W,-43.71667,-107.6,Pacific Ocean
5465655,6655,,Globigerinella,,aequilateralis/siphonifera,,,,,7,5,,92,,16654,RV Spencer F. Baird,DWBG 137,15/02/58,,,,-2712,2770,1515,,05-Sep,5,9,9,53,0,S,110,41,0,W,-9.88333,-110.68333,Pacific ocean
5465656,6656,,Globigerinella,,aequilateralis/siphonifera,,,,,6,3,,100,,16642,RV Horizon,Cap HG 40,02/02/53,,,,-3641,3550,1941,,01-Apr,1,4,15,13,6,S,117,30,24,W,-15.21833,-117.50667,Pacific ocean
5465657,6657,,Globigerinella,,aequilateralis/siphonifera,,,,,11,4,,112,M.408,34991,HMS Challenger,338,21/03/1876,,,,-3740,3639,1990,,,,,21,15,0,S,14,2,0,W,-21.25,-14.03333,Atlantic ocean
5465658,6658,,Globigerinella,,aequilateralis/siphonifera,,,,,12,3,,134,"1,963,367",16365,Capricorn,BG 24,03/01/53,,,,-4347,2780,1520,,05-Oct,5,10,19,28,30,S,173,44,0,W,-19.475,-173.73333,Pacific ocean
5465659,6659,,Globigerinella,,aequilateralis/siphonifera,,,,,9,4,,150,,16640,RV Horizon,Cap HG 37,31/01/53,,,,-3456,3850,2105,,04-Aug,4,8,13,5,30,S,124,16,48,W,-13.09167,-124.28,Pacific ocean
5465660,6660,,Globigerinella,,aequilateralis/siphonifera,,,,,7,3,,159,,16641,RV Horizon,Cap HG 38,01/02/53,,,,-3617,3590,1963,,04-Aug,4,8,14,16,24,S,120,40,48,W,-14.27333,-120.68,Pacific ocean
5465661,6661,,Globigerinella,,aequilateralis/siphonifera,,,,,10,4,,185,,16645,RV Spencer F. Baird,DWBG 11,31/10/57,,,,-3415,4155,2272,,07-Oct,7,10,5,26,0,N,131,19,0,W,5.43333,-131.31667,Pacific ocean
5465662,6662,,Globigerinella,,aequilateralis/siphonifera,,,,,12,4,,197,,16646,RV Spencer F. Baird,DWBG 36,23/11/57,Slide: Lat 26 7 0 S,,,-2312,3680,2012,,03-Jul,3,6,26,19,0,S,147,7,0,W,-26.31667,-147.11667,Pacific Ocean
5465663,6663,,Globigerinella,,aequilateralis/siphonifera,,,,,5,2,,240,,16650,RV Spencer F. Baird,DWBG 114,23/01/58,,,,-3157,3090,1690,,08-Dec,8,12,18,20,0,S,79,20,30,W,-18.33333,-79.34167,Pacific ocean
5465664,6664,*,Globigerinella,,aequilateralis/siphonifera,,,,,14,8,,258,,16651,RV Spencer F. Baird,DWBG 120,01/02/58,Residue OBD: 01/01/1958,,,-3039,3060,1673,,13-20,13,20,27,56,0,S,106,55,0,W,-27.93333,-106.91667,Pacific Ocean
5465665,6665,,Globigerinella,,aequilateralis/siphonifera,,,,,8,1,,264,,16652,RV Spencer F. Baird,DWBG 121,03/02/58,,,,-2819,3320,1815,,Oct-14,10,14,27,9,0,S,109,50,0,W,-27.15,-109.83333,Pacific ocean
5465666,6666,,Globigerinella,,aequilateralis/siphonifera,,,,,6,2,,286,,16653,RV Spencer F. Baird,DWBG 130,11/02/58,,Gravity corer,,-3034,3120,1706,,Dec-15,12,15,14,44,0,S,112,6,0,W,-14.73333,-112.1,Pacific ocean
5465667,6667,,Globigerinella,,aequilateralis/siphonifera,,,,,12,6,,321,"1,963,930",16656,RV Horizon,DWHG 79,07/02/58,,,,-3362,,,,07-Nov,7,11,23,36,30,S,118,13,30,W,-23.60833,-118.225,Pacific ocean
5465668,6668,,Globigerinella,,aequilateralis/siphonifera,,,,,11,3,,312,,16657,RV Argo,MSN 53 G,05/12/60,,,,-2810,3658,2000,,04-Sep,4,9,16,25,0,S,66,2,0,E,-16.41667,66.03333,Indian ocean
5465669,6669,,Globigerinella,,aequilateralis/siphonifera,,,,+250 mu,9,5,,345,96626 (A52),30724,HEMS Mabahiss,167,25/04/34,,,,-4346,4042,2210,,4-5.5,4,5.5,7,11,36,N,63,2,33,E,7.19333,63.0425,Indian ocean
5465670,6670,,Globigerinella,,aequilateralis/siphonifera,,,,,10,5,,377,M.3787,34671,HMS Egeria ,,31/10/1887,,,,-2708,2869,1569,,,,,19,34,0,S,64,38,0,E,-19.56667,64.63333,Indian ocean
5465671,6671,,Globigerinella,,aequilateralis/siphonifera,,,,,10,6,,391,M.7525.A,37190,HMS Sealark,,31/07/05,,,,-3322,3919,2143,,,,,12,7,0,S,64,7,30,E,-12.11667,64.125,Indian ocean
5465672,6672,,Globigerinella,,aequilateralis/siphonifera,,,,,8,4,,417,M.4292,35238,HMS Egeria,,01/04/1894,,,,-2658,2749,1503,,,,,7,5,0,N,73,48,15,E,7.08333,73.80417,Indian ocean near coast
5465673,6673,,Globigerinella,,aequilateralis/siphonifera,,,,,10,3,,435,M.7488,37149,HMS Sealark,186,12/11/05,"Slide: 02/11/1905, Lat 2 41 1 S",,,-3594,3475,1900,,,,,2,42,6,S,67,23,0,E,-2.70167,67.38333,Indian ocean
5465674,6674,,Globigerinella,,aequilateralis/siphonifera,,,,+250 mu,11,4,,458,M.7487,37148,HMS Sealark,181,09/11/05,,,,-3507,3758,2055,,,,,7,35,30,S,61,29,0,E,-7.59167,61.48333,Indian ocean
5465675,6675,,Globigerinella,,aequilateralis/siphonifera,,,,+250 mu,10,5,,476,M.7469,37130,HMS Sealark,52,29/07/05,,,,-3694,4082,2232,,,,,8,25,0,S,65,38,0,E,-8.41667,65.63333,Indian ocean
5465676,6676,,Globigerinella,,aequilateralis/siphonifera,,,,+250 mu,4,3,,489,M.3791,34676,Egeria XX,,12/11/1887,,,,-4646,4510,2466,,,,,23,14,5,S,56,18,15,E,-23.23472,56.30417,Indian ocean
5465677,6677,,Globigerinella,,aequilateralis/siphonifera,,,,+250 mu,8,2,,509,M.3793,34678,Egeria XXII,,16/11/1887,,,,-4211,4228,2312,,,,,29,56,0,S,54,6,0,E,-29.93333,54.1,Indian ocean
5465678,6678,,Globigerinella,,aequilateralis/siphonifera,,,,+250 mu,7,4,,521,M.5248,36057,HMS Penguin,12,17/04/1891,,,,-3829,3758,2055,,,,,24,53,30,S,110,23,30,E,-24.89167,110.39167,Indian ocean near coast
5465679,6679,,Globigerinella,,aequilateralis/siphonifera,,,,+250 mu,10,8,,541,M.5246,36053,HMS Penguin,9,16/04/1891,,,,-3350,3676,2010,,,,,26,56,12,S,111,10,54,E,-26.93667,111.18167,Indian ocean near coast
5465680,6680,,Globigerinella,,aequilateralis/siphonifera,,,,,12,4,,561,M.5241,36043,HMS Penguin,5,16/04/1891,,,,-1206,1443,789,,,,,28,0,30,S,112,27,30,E,-28.00833,112.45833,Indian ocean near coast
5465681,6681,,Globigerinella,,aequilateralis/siphonifera,,,,,7,0,"all turned in the same, but another direction",582,M.4944,35818,HMIMS Investigator,15,22/11/06,,,,-2680,2140,1170,,,,,20,36,32,N,68,50,25,E,20.44222,68.84028,Indian ocean/Arabian sea
5465682,6682,,Globigerinella,,aequilateralis/siphonifera,,,,,8,2,,622,,17273,RNZFA Tui,N.Z.1.0.B.74,09/09/58,,,,-124,869,475,,,,,20,57,0,S,175,14,0,W,-20.95,-175.23333,Pacific ocean near Tonga island
5465683,6683,,Globigerinella,,aequilateralis/siphonifera,,,,,20,7,,628,,17240,F.N.Z.R.A.,N.Z.1.0.A.294,07/06/56,,,,-3021,2268,1240,,,,,28,53,0,S,170,0,0,E,-28.88333,170,"Pacific ocean, Tasman sea"
5465684,6684,,Globigerinella,,aequilateralis/siphonifera,,,,,8,3,,654,,17229,HMNZS Lachlan,N.Z.1.0.A.181,16/05/55,Slide: Long 178 50 E,,,-2464,1920,1050,,,,,33,53,0,S,173,50,0,E,-33.88333,173.83333,"Pacific ocean, Tasman sea"
5465685,6685,,Globigerinella,,aequilateralis/siphonifera,,mc subcretacea,,,18,12,,672,,17031,RNZFA Tui,N.Z.1.0.A.315,19/08/56,,,,-1137,1148,628,,,,,39,46,0,S,167,45,0,E,-39.76667,167.75,"Pacific ocean, Tasman sea"
5465686,6686,,Globigerinella,,aequilateralis/siphonifera,,,,,8,2,,715,M.284,33668,HMS Challenger,220,11/03/1875,,,,-2213,2012,1100,,,,,0,42,0,S,147,0,0,E,-0.7,147,Pacific ocean
5465687,6687,,Globigerinella,,aequilateralis/siphonifera,,,,,11,4,,723,M.5987,36515,HMS Penguin,,05/05/1897,,,,-4057,4188,2290,,,,,9,41,0,S,174,37,30,W,-9.68333,-174.625,Pacific ocean
5465688,6688,,Globigerinella,,aequilateralis/siphonifera,,,,,10,2,,730,M.7037,36683,HMS Penguin,,06/09/1897,,,,-4634,4243,2320,,,,,1,12,48,N,161,50,12,W,1.21333,-161.83667,Pacific ocean
5465689,6689,,Globigerinella,,aequilateralis/siphonifera,,,,,25,10,,748,M.5840,36361,HMS Penguin,3,21/05/1896,"Slide: 21/05/1898, Long 178 52 E",,,-4844,4965,2715,,,,,10,12,53,S,178,0,52,E,-10.21472,178.01444,Pacific ocean
