"lat","long","lat_deg","lat_min","lat_sec","lat_N_S","long_deg","long_min","long_sec","long_W_E","tow","sample_depth_min","sample_depth_max","sample_type","buckley_sea_depth","NOAA_sea_depth","Diff_Buckley_NOAA","Ocean","OBD_IRN","acostaensis","adamsi","altispira","anfracta","bollii","bulloides","calida","conglobatus","conglomerata","crassaformis","dehiscens","decoraperta","digitata","dutertrei","falconensis","fohsi","glomerosa","glutinata","hexagona","hirsuta","humerosa","humilis","inflata","iota","insueta","mayeri","menardii","minuta","mitra","multicamerata","nepenthes","nitida","obliquiloculata","obliquus","pachyderma","pelagica","praepumilio","primalis","pseudofoliata","pumilio","punctulata","quinqueloba","ruber","rubescens","sacculifera","scitula","seminulina","siphonifera","spectabilis","subdehiscens","tenellus","tosaensis","trilobus","truncatulinoides","tumida","universa","uvula","venezuelana","various","ssp_richness","total_idind","total_ind"
5.18333,88.11667,5,11,0,"N",88,7,0,"E",1,"tow","tow","tow","50",-3936,NA,"Indian ocean",18587,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,17,2,16,0,0,9,0,0,0,0,0,0,0,0,0,0,4,6,52,56
77.96667,5.16667,77,58,0,"N",5,10,0,"E",0,"no_info","no_info","no_info","",-2468,NA,"Artic Atlantic ocean",14452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,10
70.36667,1.1,70,22,0,"N",1,6,0,"E",0,"no_info","no_info","no_info","",-3220,NA,"Artic Atlantic ocean",13652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,12
33.45556,-118.31667,33,27,20,"N",118,19,0,"W",0,"no_info","no_info","no_info","",-845,NA,"Pacific ocean near coast",16381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
-43.8,-108.15,43,48,0,"S",108,9,0,"W",0,"0","2","top_core","3080",-3132,-52,"Pacific Ocean",16367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27,27
23.16667,-82.33333,23,10,0,"N",82,20,0,"W",0,"no_info","no_info","no_info","373",-136,237,"Atlantic ocean near coast; Mexico Gulf",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3
40.1,-71.05,40,6,0,"N",71,3,0,"W",1,"tow","tow","tow","0-200",-157,NA,"Atlantic ocean near coast",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,10
23.15,62.88333,23,9,0,"N",62,53,0,"E",1,"tow","tow","tow","0-200",-2775,NA,"Indian ocean near coast",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
17.3,72.13333,17,18,0,"N",72,8,0,"E",1,"tow","tow","tow","50",-123,NA,"Indian ocean near coast",18579,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,15,5,10,25
-33.7,-78.3,33,42,0,"S",78,18,0,"W",0,"no_info","no_info","no_info","2515",-3798,-1283,"Pacific ocean",34607,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,11
6.91667,66.93333,6,55,0,"N",66,56,0,"E",0,"no_info","no_info","no_info","",-3716,NA,"Indian ocean",12718,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5.43333,85.61667,5,26,0,"N",85,37,0,"E",1,"tow","tow","tow","50",-4025,NA,"Indian ocean",18586,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,5,8,31,36
1.97,77.98,1,58,12,"N",77,58,48,"E",0,"56","60","deep_core","4308",-4375,-67,"Indian ocean",2229293,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,39,39
32.6,-117.38167,32,36,0,"N",117,22,54,"W",0,"no_info","no_info","no_info","1108",-210,898,"Pacific ocean near coast",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3
-14.98333,-85.05,14,59,0,"S",85,3,0,"W",1,"tow","tow","tow","0-321",-4865,NA,"Pacific ocean",16377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
-31.15,-43,31,9,0,"S",43,0,0,"W",1,"tow","tow","tow","",-3846,NA,"Atlantic ocean",18266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,17
18.63333,69.16667,18,38,0,"N",69,10,0,"E",0,"no_info","no_info","no_info","3456",-3261,195,"Indian ocean",37299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,20,22
-28.18333,-43.56667,28,11,0,"S",43,34,0,"W",1,"tow","tow","tow","",-3537,NA,"Atlantic ocean",18269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,23,0,0,0,0,0,0,0,2,0,0,0,4,65,65
-14.83333,79.93333,14,50,0,"S",79,56,0,"E",1,"tow","tow","tow","0-125",-4968,NA,"Indian ocean",18718,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,20,0,0,5,0,0,0,0,0,0,0,3,0,0,0,6,50,50
13.59667,70.83333,13,35,48,"N",70,50,0,"E",1,"tow","tow","tow","0-200",-2809,NA,"Indian ocean",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,14,1,6,20
-16.63333,113.05,16,38,0,"S",113,3,0,"E",1,"tow","tow","tow","50",-2506,NA,"Indian ocean",18594,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,15,0,0,5,0,0,0,0,0,0,0,8,0,0,2,7,71,73
12.31667,73.21667,12,19,0,"N",73,13,0,"E",1,"tow","tow","tow","50",-2236,NA,"Indian ocean",18580,0,0,0,0,0,0,0,2,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,49,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,200,200
-7.73333,115.61667,7,44,0,"S",115,37,0,"E",1,"tow","tow","tow","50",-1335,NA,"Java sea",18592,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,5,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,1,7,74,75
1.16667,-9.83333,1,10,0,"N",9,50,0,"W",0,"9.5","10","top_core","",-4809,NA,"Atlantic ocean",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
-13.51667,114,13,31,0,"S",114,0,0,"E",1,"tow","tow","tow","50",-5228,NA,"Indian ocean",18593,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,23,24
-15.925,-117.23,15,55,30,"S",117,13,48,"W",0,"0","1","top_core","3394",-3225,169,"Pacific ocean",16366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7
4.483333,-3.983333,4,29,0,"N",3,59,0,"W",1,"tow","tow","tow","< 100",-2800,NA,"Atlantic ocean near coast",18567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,1,47,47
7.516667,96.183333,7,31,0,"N",96,11,0,"E",1,"tow","tow","tow","0-164",-806,NA,"Indian ocean/Andaman sea",18716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,16
33.216667,-18.216667,33,13,0,"N",18,13,0,"W",0,"no_info","no_info","no_info","3018",-3194,-176,"Atlantic ocean",31684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,94
-4.341667,56.283333,4,20,30,"S",56,17,0,"E",1,"tow","tow","tow","33",-34,NA,"Pacific ocean/Seychelles",19259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,45
-46,-123,46,0,0,"S",123,0,0,"W",0,"no_info","no_info","no_info","",-4012,NA,"Pacific ocean",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
5.566667,83.633333,5,34,0,"N",83,38,0,"E",1,"tow","tow","tow","50",-4052,NA,"Indian ocean",18585,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,1,7,34,35
14.30833,72.73667,14,18,30,"N",72,44,12,"E",1,"tow","tow","tow","0-150",-2016,NA,"Indian ocean near coast",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7
4.85,118.585,4,51,0,"N",118,35,6,"E",0,"no_info","no_info","no_info","76.81",-4,72.81,"Darvel Bay / Pacific Ocean",15857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,24
0.96667,-4.06667,0,58,0,"N",4,4,0,"W",1,"tow","tow","tow","< 100",-5111,NA,"Atlantic ocean",18569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,44
5.91667,80.11667,5,55,0,"N",80,7,0,"E",1,"tow","tow","tow","50",-70,NA,"Indian ocean near coast",18583,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,27
-6.71667,114.43333,6,43,0,"S",114,26,0,"E",1,"tow","tow","tow","50",-77,NA,"Java Sea",18591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,34
-13.53333,114.01667,13,32,0,"S",114,1,0,"E",1,"tow","tow","tow","50",-5222,NA,"Indian ocean",18610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9
-28.38333,112.98333,28,23,0,"S",112,59,0,"E",1,"tow","tow","tow","50",-866,NA,"Indian ocean near coast",18618,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,25,27
-26.08333,111.56667,26,5,0,"S",111,34,0,"E",1,"tow","tow","tow","50",-1155,NA,"Indian ocean near coast",18615,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,16
-24.55,112.51667,24,33,0,"S",112,31,0,"E",1,"tow","tow","tow","50",-114,NA,"Indian ocean near coast",18614,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,5,18,18
2.93333,167.23333,2,56,0,"N",167,14,0,"E",0,"443","446","deep_core","4428",-4436,-8,"Pacific ocean",18538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6
4.785,118.725,4,47,6,"N",118,43,30,"E",0,"no_info","no_info","no_info","",-15,NA,"Darvel Bay / Pacific Ocean",17156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,54
-4.19083,41.18333,4,11,27,"S",41,11,0,"E",0,"105","107","deep_core","",-1974,NA,"Indian ocean near coast",30577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,12
-28.18333,-44.28333,28,11,0,"S",44,17,0,"W",1,"tow","tow","tow","",-3523,NA,"Atlantic ocean",18270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,41
-30.51667,-43,30,31,0,"S",43,0,0,"W",1,"tow","tow","tow","",-3889,NA,"Atlantic ocean",18271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5.067,90.36667,5,4,0,"N",90,22,0,"E",1,"tow","tow","tow","50",-3295,NA,"Indian ocean",18588,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,14,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,43,43
-28.18333,-43,28,11,0,"S",43,0,0,"W",1,"tow","tow","tow","",-3012,NA,"Atlantic ocean",18329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,31
0.5,-4.11667,0,30,0,"N",4,7,0,"W",1,"tow","tow","tow","< 100",-5122,NA,"Atlantic ocean",18568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32
9.55,-48.26667,9,33,0,"N",48,16,0,"W",1,"tow","tow","tow","< 100",-4756,NA,"Atlantic ocean",18574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,47
2.617,-12,2,37,0,"N",12,0,0,"W",0,"450","450","deep_core","",-4431,NA,"Atlantic ocean",18634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
13.93,70.833,13,55,48,"N",70,50,0,"E",1,"tow","tow","tow","0-200",-2503,NA,"Indian ocean/Arabian sea",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9
10.483,-17.483,10,29,0,"N",17,29,0,"W",1,"tow","tow","tow","< 100",-621,NA,"Indian ocean near coast",18570,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,14
16.6,-74.8,16,36,0,"N",74,48,0,"W",0,"9","9","top_core","",-3055,NA,"Caribbean Sea",18649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,34
-4.517,168.033,4,31,0,"S",168,2,0,"E",0,"core = 6","core = 6","many_cores","3208",-3244,-36,"Pacific ocean",18545,0,0,0,1,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,20,0,0,2,0,0,0,0,0,0,16,7,70,86
7.75,144.333,7,45,0,"N",144,20,0,"E",0,"no_info","no_info","no_info","3383",-3063,320,"Pacific ocean",33712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,13,13
-22.35,112.43333,22,21,0,"S",112,26,0,"E",1,"tow","tow","tow","50",-3340,NA,"Indian ocean",18613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
4.805,118.62,4,48,18,"N",118,37,12,"E",0,"no_info","no_info","no_info","82.3",-5,77.3,"Darvel Bay / Pacific Ocean",15861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
32.15,-64.81667,32,9,0,"N",64,49,0,"W",0,"0","4","top_core","2347",-3141,-794,"Bermuda/Atlantic",18676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,40
-39.70833,-6.05,39,42,30,"S",6,3,0,"W",0,"no_info","no_info","no_info","446",-801,-355,"Atlantic ocean",15795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,157
30.9,-78.683,30,54,0,"N",78,41,0,"W",0,"no_info","no_info","no_info","823",-821,2,"Atlantic ocean near coast",16621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,1,47,47
56.683,-18.775,56,41,0,"N",18,46,30,"W",0,"no_info","no_info","no_info","1309",-1306,3,"Atlantic ocean near Arctic",12776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,20
39.208,-70.242,39,12,30,"N",70,14,30,"W",0,"no_info","no_info","no_info","2710",-2731,-21,"Atlantic ocean",31945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,81,81
-0.027,-15.942,0,1,36,"S",15,56,30,"W",0,"no_info","no_info","no_info","3374",-3226,148,"Atlantic ocean",34297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,55
-60.233,-94.817,60,14,0,"S",94,49,0,"W",1,"tow","tow","tow","0-200",-4535,NA,"Atlantic ocean",30494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,6,6
18.233,-76.6,18,14,0,"N",76,36,0,"W",0,"no_info","no_info","no_info","",-5,NA,"Atlantic Ocean near Jamaica",16480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
2.9,-33.158,2,54,0,"N",33,9,30,"W",0,"no_info","no_info","no_info","",-3543,NA,"Atlantic ocean",18564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57,57
-17.2,88.683,17,12,0,"S",88,41,0,"E",0,"101","104","deep_core","2706",-2741,-35,"Indian ocean",18562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,67,1,6,73
-24.7,73.083,24,42,0,"S",73,5,0,"E",0,"core = 2","core = 2","many_cores","3600",-4413,-813,"Indian ocean",18487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,56,1,12,68
15.217,145.767,15,13,0,"N",145,46,0,"E",0,"land","land","land","",5,NA,"Saipan Island limestone",17204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,17
2.933,167.233,2,56,0,"N",167,14,0,"E",0,"203","206","deep_core","",-4436,NA,"Pacific ocean",18537,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
10.3,162.1,10,18,0,"N",162,6,0,"E",0,"10","10","top_core","1829",-1588,241,"Pacific ocean",16479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
